"","ID","outcome","choice","vignette","treatment"
"4049","778685","angry",FALSE,12,"3"
"4050","259871","angry",FALSE,12,"3"
"4051","116002","angry",FALSE,12,"2"
"40521","763991","angry",TRUE,12,"3"
"4055","625385","angry",TRUE,12,"1"
"4056","744383","angry",FALSE,12,"1"
"40592","209678","angry",FALSE,12,"2"
"40601","687770","angry",TRUE,12,"1"
"4061","191981","angry",TRUE,12,"1"
"40622","790122","angry",FALSE,12,"2"
"40641","643776","angry",TRUE,12,"3"
"40652","840192","angry",TRUE,12,"2"
"4066","345147","angry",TRUE,12,"2"
"40671","628495","angry",FALSE,12,"3"
"4072","100630","angry",FALSE,12,"3"
"40781","422440","angry",TRUE,12,"2"
"4079","771942","angry",TRUE,12,"1"
"40801","915470","angry",FALSE,12,"1"
"4082","695418","angry",FALSE,12,"2"
"40832","259567","angry",TRUE,12,"2"
"4085","239452","angry",TRUE,12,"2"
"40881","363211","angry",FALSE,12,"3"
"4090","975191","angry",FALSE,12,"3"
"40932","789009","angry",FALSE,12,"2"
"40954","537901","angry",FALSE,12,"3"
"40961","956919","angry",TRUE,12,"3"
"40971","648164","angry",FALSE,12,"3"
"4098","832382","angry",TRUE,12,"3"
"40991","690729","angry",TRUE,12,"3"
"4100","380365","angry",TRUE,12,"1"
"4101","219382","angry",TRUE,12,"3"
"4102","721775","angry",FALSE,12,"2"
"41045","469517","angry",TRUE,12,"3"
"4105","285661","angry",TRUE,12,"1"
"4108","579991","angry",TRUE,12,"1"
"41102","678283","angry",TRUE,12,"3"
"4115","476603","angry",FALSE,12,"2"
"41183","136755","angry",FALSE,12,"2"
"4119","334917","angry",FALSE,12,"2"
"4123","254349","angry",FALSE,12,"2"
"41242","634500","angry",TRUE,12,"2"
"4125","423018","angry",FALSE,12,"3"
"4126","685595","angry",FALSE,12,"1"
"41281","145519","angry",FALSE,12,"3"
"4129","686967","angry",TRUE,12,"1"
"4132","722618","angry",FALSE,12,"3"
"4134","835054","angry",TRUE,12,"3"
"4139","269058","angry",FALSE,12,"3"
"4140","124356","angry",FALSE,12,"2"
"41441","353603","angry",TRUE,12,"2"
"4145","141583","angry",FALSE,12,"2"
"4151","137225","angry",TRUE,12,"2"
"4156","852265","angry",TRUE,12,"1"
"41601","264337","angry",TRUE,12,"2"
"41611","393084","angry",TRUE,12,"1"
"41661","796096","angry",FALSE,12,"1"
"4168","456447","angry",FALSE,12,"3"
"41691","313859","angry",FALSE,12,"3"
"4171","165646","angry",TRUE,12,"2"
"41721","879220","angry",FALSE,12,"2"
"4174","342765","angry",TRUE,12,"3"
"41751","692282","angry",FALSE,12,"2"
"4177","431677","angry",FALSE,12,"1"
"41791","288188","angry",FALSE,12,"3"
"4182","357283","angry",TRUE,12,"1"
"41831","276690","angry",FALSE,12,"1"
"4184","974487","angry",FALSE,12,"1"
"4186","321422","angry",TRUE,12,"1"
"4187","719445","angry",TRUE,12,"2"
"41881","559030","angry",TRUE,12,"2"
"4190","127124","angry",FALSE,12,"1"
"41921","333265","angry",FALSE,12,"2"
"4194","304185","angry",TRUE,12,"1"
"4196","187472","angry",TRUE,12,"2"
"4198","258410","angry",FALSE,12,"3"
"41991","333716","angry",FALSE,12,"2"
"42011","866945","afraid",TRUE,12,"2"
"42061","200145","afraid",TRUE,12,"3"
"42071","378182","afraid",FALSE,12,"1"
"4208","728946","afraid",TRUE,12,"2"
"4210","267532","afraid",FALSE,12,"1"
"42131","411901","afraid",FALSE,12,"3"
"42151","509874","afraid",FALSE,12,"3"
"4216","183269","afraid",TRUE,12,"1"
"4217","175084","afraid",FALSE,12,"1"
"42191","123270","afraid",TRUE,12,"3"
"42231","305060","afraid",FALSE,12,"1"
"42241","177990","afraid",FALSE,12,"3"
"42261","828618","afraid",FALSE,12,"3"
"4227","227054","afraid",FALSE,12,"2"
"42281","522713","afraid",FALSE,12,"2"
"42301","737897","afraid",TRUE,12,"1"
"4234","161516","afraid",TRUE,12,"3"
"42351","601776","afraid",FALSE,12,"1"
"42361","706122","afraid",TRUE,12,"3"
"42371","334882","afraid",FALSE,12,"1"
"42391","179028","afraid",FALSE,12,"3"
"4241","294664","afraid",TRUE,12,"3"
"42451","193100","afraid",TRUE,12,"1"
"4248","865041","afraid",TRUE,12,"3"
"42491","483253","afraid",TRUE,12,"2"
"42501","772839","afraid",TRUE,12,"3"
"42511","381686","afraid",FALSE,12,"3"
"4253","591570","afraid",TRUE,12,"1"
"42571","386458","afraid",TRUE,12,"2"
"42581","532988","afraid",FALSE,12,"1"
"42621","611979","afraid",TRUE,12,"1"
"42641","681481","afraid",TRUE,12,"1"
"4267","884233","afraid",TRUE,12,"3"
"4268","812302","afraid",TRUE,12,"2"
"4269","662643","afraid",FALSE,12,"1"
"42701","835896","afraid",FALSE,12,"1"
"42711","481248","afraid",TRUE,12,"2"
"4273","864583","afraid",TRUE,12,"1"
"4279","734544","afraid",TRUE,12,"3"
"4280","251562","afraid",TRUE,12,"3"
"4285","438731","afraid",FALSE,12,"1"
"42861","406221","afraid",TRUE,12,"2"
"42871","683891","afraid",TRUE,12,"3"
"4288","602893","afraid",TRUE,12,"3"
"4289","799812","afraid",FALSE,12,"2"
"4290","240993","afraid",TRUE,12,"3"
"42921","758350","afraid",TRUE,12,"3"
"42931","949610","afraid",FALSE,12,"2"
"42951","436116","afraid",FALSE,12,"3"
"4296","778685","afraid",TRUE,12,"3"
"4297","259871","afraid",FALSE,12,"3"
"4298","116002","afraid",FALSE,12,"2"
"42991","763991","afraid",TRUE,12,"3"
"43021","625385","afraid",TRUE,12,"1"
"4303","744383","afraid",FALSE,12,"1"
"43061","209678","afraid",FALSE,12,"2"
"43071","687770","afraid",TRUE,12,"1"
"4308","191981","afraid",TRUE,12,"1"
"4309","790122","afraid",TRUE,12,"2"
"43111","643776","afraid",TRUE,12,"3"
"4312","840192","afraid",TRUE,12,"2"
"43131","345147","afraid",TRUE,12,"2"
"4314","628495","afraid",FALSE,12,"3"
"43191","100630","afraid",FALSE,12,"3"
"43251","422440","afraid",TRUE,12,"2"
"4326","771942","afraid",TRUE,12,"1"
"4327","915470","afraid",FALSE,12,"1"
"4329","695418","afraid",FALSE,12,"2"
"43301","259567","afraid",TRUE,12,"2"
"4332","239452","afraid",TRUE,12,"2"
"4335","363211","afraid",FALSE,12,"3"
"4337","975191","afraid",FALSE,12,"3"
"43401","789009","afraid",FALSE,12,"2"
"4342","537901","afraid",FALSE,12,"3"
"4343","956919","afraid",TRUE,12,"3"
"4344","648164","afraid",FALSE,12,"3"
"4345","832382","afraid",TRUE,12,"3"
"43461","690729","afraid",TRUE,12,"3"
"43471","380365","afraid",TRUE,12,"1"
"43481","219382","afraid",TRUE,12,"3"
"4349","721775","afraid",FALSE,12,"2"
"43511","469517","afraid",TRUE,12,"3"
"43521","285661","afraid",TRUE,12,"1"
"43551","579991","afraid",TRUE,12,"1"
"43571","678283","afraid",TRUE,12,"3"
"4362","476603","afraid",FALSE,12,"2"
"43651","136755","afraid",FALSE,12,"2"
"43661","334917","afraid",FALSE,12,"2"
"4370","254349","afraid",FALSE,12,"2"
"43711","634500","afraid",TRUE,12,"2"
"4372","423018","afraid",FALSE,12,"3"
"4373","685595","afraid",FALSE,12,"1"
"43751","145519","afraid",FALSE,12,"3"
"43761","686967","afraid",TRUE,12,"1"
"4379","722618","afraid",FALSE,12,"3"
"43811","835054","afraid",TRUE,12,"3"
"4386","269058","afraid",FALSE,12,"3"
"43871","124356","afraid",FALSE,12,"2"
"43911","353603","afraid",TRUE,12,"2"
"43921","141583","afraid",TRUE,12,"2"
"43981","137225","afraid",FALSE,12,"2"
"4403","852265","afraid",TRUE,12,"1"
"4407","264337","afraid",TRUE,12,"2"
"44081","393084","afraid",TRUE,12,"1"
"4413","796096","afraid",TRUE,12,"1"
"4415","456447","afraid",FALSE,12,"3"
"44161","313859","afraid",FALSE,12,"3"
"44181","165646","afraid",TRUE,12,"2"
"4419","879220","afraid",FALSE,12,"2"
"44211","342765","afraid",TRUE,12,"3"
"4422","692282","afraid",FALSE,12,"2"
"4424","431677","afraid",TRUE,12,"1"
"44261","288188","afraid",FALSE,12,"3"
"4429","357283","afraid",TRUE,12,"1"
"4430","276690","afraid",FALSE,12,"1"
"4431","974487","afraid",FALSE,12,"1"
"4433","321422","afraid",TRUE,12,"1"
"44341","719445","afraid",TRUE,12,"2"
"44351","559030","afraid",TRUE,12,"2"
"4437","127124","afraid",FALSE,12,"1"
"4439","333265","afraid",FALSE,12,"2"
"44411","304185","afraid",TRUE,12,"1"
"4443","187472","afraid",TRUE,12,"2"
"4445","258410","afraid",FALSE,12,"3"
"4446","333716","afraid",FALSE,12,"2"
"44481","866945","hopeful",FALSE,12,"2"
"44531","200145","hopeful",FALSE,12,"3"
"44541","378182","hopeful",TRUE,12,"1"
"4455","728946","hopeful",FALSE,12,"2"
"44571","267532","hopeful",TRUE,12,"1"
"44601","411901","hopeful",TRUE,12,"3"
"4462","509874","hopeful",TRUE,12,"3"
"44631","183269","hopeful",FALSE,12,"1"
"4464","175084","hopeful",TRUE,12,"1"
"4466","123270","hopeful",FALSE,12,"3"
"4470","305060","hopeful",TRUE,12,"1"
"44711","177990","hopeful",TRUE,12,"3"
"44731","828618","hopeful",TRUE,12,"3"
"4474","227054","hopeful",TRUE,12,"2"
"4475","522713","hopeful",TRUE,12,"2"
"4477","737897","hopeful",FALSE,12,"1"
"4481","161516","hopeful",FALSE,12,"3"
"4482","601776","hopeful",FALSE,12,"1"
"44831","706122","hopeful",FALSE,12,"3"
"4484","334882","hopeful",TRUE,12,"1"
"4486","179028","hopeful",TRUE,12,"3"
"4488","294664","hopeful",FALSE,12,"3"
"4492","193100","hopeful",FALSE,12,"1"
"44951","865041","hopeful",FALSE,12,"3"
"4496","483253","hopeful",FALSE,12,"2"
"44971","772839","hopeful",FALSE,12,"3"
"4498","381686","hopeful",FALSE,12,"3"
"45001","591570","hopeful",FALSE,12,"1"
"4504","386458","hopeful",FALSE,12,"2"
"4505","532988","hopeful",TRUE,12,"1"
"45091","611979","hopeful",TRUE,12,"1"
"45111","681481","hopeful",FALSE,12,"1"
"45141","884233","hopeful",FALSE,12,"3"
"4515","812302","hopeful",FALSE,12,"2"
"45161","662643","hopeful",TRUE,12,"1"
"4517","835896","hopeful",TRUE,12,"1"
"45181","481248","hopeful",FALSE,12,"2"
"4520","864583","hopeful",FALSE,12,"1"
"4526","734544","hopeful",FALSE,12,"3"
"45271","251562","hopeful",FALSE,12,"3"
"45321","438731","hopeful",TRUE,12,"1"
"45331","406221","hopeful",TRUE,12,"2"
"45341","683891","hopeful",FALSE,12,"3"
"4535","602893","hopeful",FALSE,12,"3"
"4536","799812","hopeful",TRUE,12,"2"
"45371","240993","hopeful",FALSE,12,"3"
"45391","758350","hopeful",FALSE,12,"3"
"4540","949610","hopeful",TRUE,12,"2"
"4542","436116","hopeful",TRUE,12,"3"
"4543","778685","hopeful",FALSE,12,"3"
"4544","259871","hopeful",FALSE,12,"3"
"45451","116002","hopeful",TRUE,12,"2"
"45461","763991","hopeful",TRUE,12,"3"
"4549","625385","hopeful",FALSE,12,"1"
"45501","744383","hopeful",FALSE,12,"1"
"4553","209678","hopeful",TRUE,12,"2"
"45541","687770","hopeful",FALSE,12,"1"
"4555","191981","hopeful",FALSE,12,"1"
"4556","790122","hopeful",FALSE,12,"2"
"45581","643776","hopeful",FALSE,12,"3"
"45591","840192","hopeful",FALSE,12,"2"
"45601","345147","hopeful",FALSE,12,"2"
"4561","628495","hopeful",TRUE,12,"3"
"4566","100630","hopeful",FALSE,12,"3"
"4572","422440","hopeful",FALSE,12,"2"
"4573","771942","hopeful",FALSE,12,"1"
"45741","915470","hopeful",TRUE,12,"1"
"4576","695418","hopeful",TRUE,12,"2"
"4577","259567","hopeful",FALSE,12,"2"
"4579","239452","hopeful",FALSE,12,"2"
"45821","363211","hopeful",TRUE,12,"3"
"4584","975191","hopeful",TRUE,12,"3"
"45871","789009","hopeful",TRUE,12,"2"
"4589","537901","hopeful",TRUE,12,"3"
"45901","956919","hopeful",TRUE,12,"3"
"4591","648164","hopeful",TRUE,12,"3"
"45921","832382","hopeful",FALSE,12,"3"
"45931","690729","hopeful",FALSE,12,"3"
"45941","380365","hopeful",FALSE,12,"1"
"45951","219382","hopeful",FALSE,12,"3"
"4596","721775","hopeful",TRUE,12,"2"
"45981","469517","hopeful",FALSE,12,"3"
"45991","285661","hopeful",FALSE,12,"1"
"4602","579991","hopeful",FALSE,12,"1"
"46041","678283","hopeful",FALSE,12,"3"
"4609","476603","hopeful",TRUE,12,"2"
"4612","136755","hopeful",TRUE,12,"2"
"46131","334917","hopeful",FALSE,12,"2"
"46171","254349","hopeful",FALSE,12,"2"
"46181","634500","hopeful",FALSE,12,"2"
"4619","423018","hopeful",TRUE,12,"3"
"4620","685595","hopeful",TRUE,12,"1"
"4622","145519","hopeful",TRUE,12,"3"
"46231","686967","hopeful",FALSE,12,"1"
"46261","722618","hopeful",TRUE,12,"3"
"46281","835054","hopeful",FALSE,12,"3"
"46331","269058","hopeful",TRUE,12,"3"
"4634","124356","hopeful",TRUE,12,"2"
"4638","353603","hopeful",FALSE,12,"2"
"4639","141583","hopeful",FALSE,12,"2"
"46451","137225","hopeful",TRUE,12,"2"
"46501","852265","hopeful",TRUE,12,"1"
"46541","264337","hopeful",FALSE,12,"2"
"46551","393084","hopeful",FALSE,12,"1"
"46601","796096","hopeful",FALSE,12,"1"
"4662","456447","hopeful",TRUE,12,"3"
"46631","313859","hopeful",TRUE,12,"3"
"4665","165646","hopeful",FALSE,12,"2"
"4666","879220","hopeful",TRUE,12,"2"
"4668","342765","hopeful",FALSE,12,"3"
"46691","692282","hopeful",TRUE,12,"2"
"4671","431677","hopeful",TRUE,12,"1"
"4673","288188","hopeful",TRUE,12,"3"
"4676","357283","hopeful",FALSE,12,"1"
"4677","276690","hopeful",TRUE,12,"1"
"46781","974487","hopeful",TRUE,12,"1"
"46801","321422","hopeful",FALSE,12,"1"
"46811","719445","hopeful",FALSE,12,"2"
"4682","559030","hopeful",FALSE,12,"2"
"46841","127124","hopeful",TRUE,12,"1"
"4686","333265","hopeful",FALSE,12,"2"
"46881","304185","hopeful",FALSE,12,"1"
"4690","187472","hopeful",FALSE,12,"2"
"46921","258410","hopeful",FALSE,12,"3"
"4693","333716","hopeful",FALSE,12,"2"
"46951","866945","proud",FALSE,12,"2"
"4700","200145","proud",FALSE,12,"3"
"47011","378182","proud",TRUE,12,"1"
"47021","728946","proud",FALSE,12,"2"
"47041","267532","proud",TRUE,12,"1"
"47071","411901","proud",TRUE,12,"3"
"4709","509874","proud",TRUE,12,"3"
"4710","183269","proud",FALSE,12,"1"
"4711","175084","proud",TRUE,12,"1"
"47131","123270","proud",FALSE,12,"3"
"4717","305060","proud",TRUE,12,"1"
"4718","177990","proud",TRUE,12,"3"
"47201","828618","proud",TRUE,12,"3"
"47211","227054","proud",TRUE,12,"2"
"47221","522713","proud",TRUE,12,"2"
"47241","737897","proud",FALSE,12,"1"
"4728","161516","proud",FALSE,12,"3"
"47291","601776","proud",FALSE,12,"1"
"47301","706122","proud",FALSE,12,"3"
"47311","334882","proud",TRUE,12,"1"
"4733","179028","proud",TRUE,12,"3"
"4735","294664","proud",FALSE,12,"3"
"47391","193100","proud",FALSE,12,"1"
"47421","865041","proud",FALSE,12,"3"
"4743","483253","proud",FALSE,12,"2"
"4744","772839","proud",FALSE,12,"3"
"47451","381686","proud",FALSE,12,"3"
"4747","591570","proud",FALSE,12,"1"
"47511","386458","proud",FALSE,12,"2"
"4752","532988","proud",TRUE,12,"1"
"4756","611979","proud",TRUE,12,"1"
"47581","681481","proud",FALSE,12,"1"
"4761","884233","proud",FALSE,12,"3"
"47621","812302","proud",TRUE,12,"2"
"47631","662643","proud",TRUE,12,"1"
"47641","835896","proud",TRUE,12,"1"
"47651","481248","proud",FALSE,12,"2"
"47671","864583","proud",FALSE,12,"1"
"47731","734544","proud",FALSE,12,"3"
"4774","251562","proud",FALSE,12,"3"
"4779","438731","proud",TRUE,12,"1"
"47801","406221","proud",TRUE,12,"2"
"4781","683891","proud",FALSE,12,"3"
"47821","602893","proud",FALSE,12,"3"
"47831","799812","proud",TRUE,12,"2"
"4784","240993","proud",FALSE,12,"3"
"47861","758350","proud",FALSE,12,"3"
"4787","949610","proud",TRUE,12,"2"
"47891","436116","proud",FALSE,12,"3"
"4790","778685","proud",FALSE,12,"3"
"47911","259871","proud",FALSE,12,"3"
"47921","116002","proud",TRUE,12,"2"
"4793","763991","proud",TRUE,12,"3"
"47961","625385","proud",FALSE,12,"1"
"4797","744383","proud",FALSE,12,"1"
"48001","209678","proud",TRUE,12,"2"
"48011","687770","proud",FALSE,12,"1"
"4802","191981","proud",TRUE,12,"1"
"48031","790122","proud",FALSE,12,"2"
"48051","643776","proud",FALSE,12,"3"
"4806","840192","proud",FALSE,12,"2"
"4807","345147","proud",FALSE,12,"2"
"4808","628495","proud",TRUE,12,"3"
"48131","100630","proud",FALSE,12,"3"
"4819","422440","proud",TRUE,12,"2"
"48201","771942","proud",FALSE,12,"1"
"48211","915470","proud",TRUE,12,"1"
"48231","695418","proud",TRUE,12,"2"
"48241","259567","proud",FALSE,12,"2"
"4826","239452","proud",FALSE,12,"2"
"4829","363211","proud",TRUE,12,"3"
"4831","975191","proud",TRUE,12,"3"
"4834","789009","proud",TRUE,12,"2"
"48361","537901","proud",TRUE,12,"3"
"48371","956919","proud",FALSE,12,"3"
"48381","648164","proud",TRUE,12,"3"
"4839","832382","proud",FALSE,12,"3"
"48401","690729","proud",FALSE,12,"3"
"48411","380365","proud",FALSE,12,"1"
"48421","219382","proud",FALSE,12,"3"
"48431","721775","proud",TRUE,12,"2"
"48451","469517","proud",TRUE,12,"3"
"4846","285661","proud",FALSE,12,"1"
"4849","579991","proud",FALSE,12,"1"
"4851","678283","proud",FALSE,12,"3"
"4856","476603","proud",TRUE,12,"2"
"48591","136755","proud",TRUE,12,"2"
"4860","334917","proud",FALSE,12,"2"
"4864","254349","proud",TRUE,12,"2"
"48651","634500","proud",FALSE,12,"2"
"48661","423018","proud",TRUE,12,"3"
"48671","685595","proud",TRUE,12,"1"
"48691","145519","proud",TRUE,12,"3"
"4870","686967","proud",FALSE,12,"1"
"4873","722618","proud",TRUE,12,"3"
"4875","835054","proud",FALSE,12,"3"
"48801","269058","proud",TRUE,12,"3"
"4881","124356","proud",TRUE,12,"2"
"48851","353603","proud",FALSE,12,"2"
"4886","141583","proud",TRUE,12,"2"
"48921","137225","proud",FALSE,12,"2"
"4897","852265","proud",TRUE,12,"1"
"49011","264337","proud",FALSE,12,"2"
"49021","393084","proud",FALSE,12,"1"
"4907","796096","proud",TRUE,12,"1"
"49091","456447","proud",TRUE,12,"3"
"4910","313859","proud",TRUE,12,"3"
"4912","165646","proud",FALSE,12,"2"
"49131","879220","proud",TRUE,12,"2"
"49151","342765","proud",FALSE,12,"3"
"49161","692282","proud",TRUE,12,"2"
"49181","431677","proud",FALSE,12,"1"
"49201","288188","proud",TRUE,12,"3"
"49231","357283","proud",FALSE,12,"1"
"4924","276690","proud",TRUE,12,"1"
"4925","974487","proud",TRUE,12,"1"
"4927","321422","proud",FALSE,12,"1"
"49281","719445","proud",FALSE,12,"2"
"4929","559030","proud",FALSE,12,"2"
"49311","127124","proud",TRUE,12,"1"
"49331","333265","proud",FALSE,12,"2"
"4935","304185","proud",FALSE,12,"1"
"4937","187472","proud",FALSE,12,"2"
"49391","258410","proud",FALSE,12,"3"
"49401","333716","proud",FALSE,12,"2"
"49421","866945","strong",FALSE,12,"2"
"4947","200145","strong",FALSE,12,"3"
"49481","378182","strong",TRUE,12,"1"
"49491","728946","strong",FALSE,12,"2"
"49511","267532","strong",TRUE,12,"1"
"4954","411901","strong",TRUE,12,"3"
"4956","509874","strong",TRUE,12,"3"
"49571","183269","strong",FALSE,12,"1"
"4958","175084","strong",TRUE,12,"1"
"49601","123270","strong",FALSE,12,"3"
"4964","305060","strong",TRUE,12,"1"
"4965","177990","strong",TRUE,12,"3"
"49671","828618","strong",FALSE,12,"3"
"49681","227054","strong",TRUE,12,"2"
"49691","522713","strong",TRUE,12,"2"
"49711","737897","strong",FALSE,12,"1"
"49751","161516","strong",TRUE,12,"3"
"49761","601776","strong",FALSE,12,"1"
"49771","706122","strong",FALSE,12,"3"
"4978","334882","strong",TRUE,12,"1"
"49801","179028","strong",TRUE,12,"3"
"4982","294664","strong",FALSE,12,"3"
"4986","193100","strong",FALSE,12,"1"
"49891","865041","strong",FALSE,12,"3"
"49901","483253","strong",FALSE,12,"2"
"4991","772839","strong",FALSE,12,"3"
"49921","381686","strong",FALSE,12,"3"
"4994","591570","strong",FALSE,12,"1"
"4998","386458","strong",FALSE,12,"2"
"4999","532988","strong",TRUE,12,"1"
"50031","611979","strong",FALSE,12,"1"
"5005","681481","strong",FALSE,12,"1"
"50081","884233","strong",FALSE,12,"3"
"50091","812302","strong",FALSE,12,"2"
"50101","662643","strong",TRUE,12,"1"
"5011","835896","strong",TRUE,12,"1"
"50121","481248","strong",FALSE,12,"2"
"50141","864583","strong",TRUE,12,"1"
"5020","734544","strong",FALSE,12,"3"
"5021","251562","strong",FALSE,12,"3"
"5026","438731","strong",TRUE,12,"1"
"50271","406221","strong",TRUE,12,"2"
"5028","683891","strong",FALSE,12,"3"
"50291","602893","strong",FALSE,12,"3"
"50301","799812","strong",TRUE,12,"2"
"5031","240993","strong",FALSE,12,"3"
"50331","758350","strong",FALSE,12,"3"
"5034","949610","strong",TRUE,12,"2"
"50361","436116","strong",TRUE,12,"3"
"5037","778685","strong",FALSE,12,"3"
"5038","259871","strong",FALSE,12,"3"
"50391","116002","strong",FALSE,12,"2"
"5040","763991","strong",TRUE,12,"3"
"5043","625385","strong",FALSE,12,"1"
"5044","744383","strong",FALSE,12,"1"
"50471","209678","strong",TRUE,12,"2"
"50481","687770","strong",FALSE,12,"1"
"5049","191981","strong",TRUE,12,"1"
"50501","790122","strong",TRUE,12,"2"
"50521","643776","strong",FALSE,12,"3"
"50531","840192","strong",FALSE,12,"2"
"50541","345147","strong",FALSE,12,"2"
"50551","628495","strong",TRUE,12,"3"
"5060","100630","strong",FALSE,12,"3"
"50661","422440","strong",TRUE,12,"2"
"5067","771942","strong",TRUE,12,"1"
"50681","915470","strong",TRUE,12,"1"
"50701","695418","strong",TRUE,12,"2"
"50711","259567","strong",FALSE,12,"2"
"50731","239452","strong",FALSE,12,"2"
"5076","363211","strong",FALSE,12,"3"
"5078","975191","strong",TRUE,12,"3"
"5081","789009","strong",TRUE,12,"2"
"50831","537901","strong",TRUE,12,"3"
"50841","956919","strong",FALSE,12,"3"
"5085","648164","strong",FALSE,12,"3"
"5086","832382","strong",FALSE,12,"3"
"5087","690729","strong",FALSE,12,"3"
"50881","380365","strong",FALSE,12,"1"
"50891","219382","strong",FALSE,12,"3"
"5090","721775","strong",TRUE,12,"2"
"50921","469517","strong",TRUE,12,"3"
"50931","285661","strong",FALSE,12,"1"
"5096","579991","strong",FALSE,12,"1"
"5098","678283","strong",FALSE,12,"3"
"5103","476603","strong",TRUE,12,"2"
"5106","136755","strong",TRUE,12,"2"
"5107","334917","strong",FALSE,12,"2"
"51111","254349","strong",FALSE,12,"2"
"51121","634500","strong",FALSE,12,"2"
"5113","423018","strong",TRUE,12,"3"
"5114","685595","strong",TRUE,12,"1"
"51161","145519","strong",TRUE,12,"3"
"5117","686967","strong",FALSE,12,"1"
"5120","722618","strong",TRUE,12,"3"
"5122","835054","strong",FALSE,12,"3"
"5127","269058","strong",FALSE,12,"3"
"51281","124356","strong",TRUE,12,"2"
"5132","353603","strong",FALSE,12,"2"
"51331","141583","strong",TRUE,12,"2"
"5139","137225","strong",TRUE,12,"2"
"5144","852265","strong",TRUE,12,"1"
"5148","264337","strong",FALSE,12,"2"
"51491","393084","strong",FALSE,12,"1"
"51541","796096","strong",TRUE,12,"1"
"5156","456447","strong",TRUE,12,"3"
"51571","313859","strong",TRUE,12,"3"
"5159","165646","strong",FALSE,12,"2"
"5160","879220","strong",TRUE,12,"2"
"51621","342765","strong",FALSE,12,"3"
"5163","692282","strong",TRUE,12,"2"
"5165","431677","strong",TRUE,12,"1"
"5167","288188","strong",TRUE,12,"3"
"5170","357283","strong",FALSE,12,"1"
"5171","276690","strong",TRUE,12,"1"
"5172","974487","strong",TRUE,12,"1"
"5174","321422","strong",FALSE,12,"1"
"51751","719445","strong",FALSE,12,"2"
"5176","559030","strong",FALSE,12,"2"
"51781","127124","strong",TRUE,12,"1"
"51801","333265","strong",FALSE,12,"2"
"51821","304185","strong",FALSE,12,"1"
"51841","187472","strong",FALSE,12,"2"
"51861","258410","strong",FALSE,12,"3"
"5187","333716","strong",TRUE,12,"2"
"51891","866945","knowledge",FALSE,12,"2"
"51941","200145","knowledge",FALSE,12,"3"
"5195","378182","knowledge",TRUE,12,"1"
"5196","728946","knowledge",FALSE,12,"2"
"5198","267532","knowledge",TRUE,12,"1"
"52011","411901","knowledge",TRUE,12,"3"
"52031","509874","knowledge",TRUE,12,"3"
"52041","183269","knowledge",FALSE,12,"1"
"52051","175084","knowledge",TRUE,12,"1"
"52071","123270","knowledge",FALSE,12,"3"
"52111","305060","knowledge",TRUE,12,"1"
"5212","177990","knowledge",TRUE,12,"3"
"5214","828618","knowledge",TRUE,12,"3"
"5215","227054","knowledge",TRUE,12,"2"
"52161","522713","knowledge",TRUE,12,"2"
"52181","737897","knowledge",FALSE,12,"1"
"5222","161516","knowledge",TRUE,12,"3"
"5223","601776","knowledge",TRUE,12,"1"
"52241","706122","knowledge",FALSE,12,"3"
"5225","334882","knowledge",TRUE,12,"1"
"52271","179028","knowledge",TRUE,12,"3"
"52291","294664","knowledge",FALSE,12,"3"
"52331","193100","knowledge",FALSE,12,"1"
"52361","865041","knowledge",FALSE,12,"3"
"52371","483253","knowledge",FALSE,12,"2"
"5238","772839","knowledge",FALSE,12,"3"
"52391","381686","knowledge",FALSE,12,"3"
"5241","591570","knowledge",FALSE,12,"1"
"52451","386458","knowledge",FALSE,12,"2"
"5246","532988","knowledge",TRUE,12,"1"
"5250","611979","knowledge",FALSE,12,"1"
"5252","681481","knowledge",FALSE,12,"1"
"52551","884233","knowledge",FALSE,12,"3"
"52561","812302","knowledge",FALSE,12,"2"
"52571","662643","knowledge",TRUE,12,"1"
"5258","835896","knowledge",TRUE,12,"1"
"52591","481248","knowledge",FALSE,12,"2"
"52611","864583","knowledge",FALSE,12,"1"
"5267","734544","knowledge",FALSE,12,"3"
"52681","251562","knowledge",FALSE,12,"3"
"52731","438731","knowledge",TRUE,12,"1"
"5274","406221","knowledge",TRUE,12,"2"
"52751","683891","knowledge",FALSE,12,"3"
"5276","602893","knowledge",FALSE,12,"3"
"52771","799812","knowledge",TRUE,12,"2"
"52781","240993","knowledge",FALSE,12,"3"
"52801","758350","knowledge",FALSE,12,"3"
"5281","949610","knowledge",TRUE,12,"2"
"52831","436116","knowledge",TRUE,12,"3"
"5284","778685","knowledge",FALSE,12,"3"
"5285","259871","knowledge",FALSE,12,"3"
"5286","116002","knowledge",TRUE,12,"2"
"5287","763991","knowledge",TRUE,12,"3"
"5290","625385","knowledge",FALSE,12,"1"
"52911","744383","knowledge",FALSE,12,"1"
"5294","209678","knowledge",TRUE,12,"2"
"52951","687770","knowledge",FALSE,12,"1"
"52961","191981","knowledge",TRUE,12,"1"
"52971","790122","knowledge",TRUE,12,"2"
"5299","643776","knowledge",FALSE,12,"3"
"53001","840192","knowledge",FALSE,12,"2"
"53011","345147","knowledge",TRUE,12,"2"
"53021","628495","knowledge",TRUE,12,"3"
"53071","100630","knowledge",FALSE,12,"3"
"5313","422440","knowledge",TRUE,12,"2"
